accession_display,accession_id,accessionNumber,accessLevel,acronym_mv,broadcastDate,broadcastStation,callNumberBibliographic_mv,callNumberCollection_mv,callNumberItem,callNumberItemSuffix,callNumberReadingRoom,category,categoryContent_mv,categoryEntity_mv,categoryIndex_mv,categoryMedia_mv,categoryMedium_mv,categoryPublication_mv,categorySub,categorySubSub,child_display_mv,child_id_mv,classificationAuthor_display_mv,classificationAuthor_id_mv,classificationChain,classification_display_mv,classificationForm_display_mv,classificationForm_id_mv,classification_id_mv,classificationNewspaper_comment_mv,classificationNewspaper_text_mv,classificationOther_comment_mv,classificationOther_text_mv,classificationSubject_display_mv,classificationSubject_id_mv,classificationSubjectOther_mv,confidential,content,corporationAbout_comment_mv,corporationAbout_display_mv,corporationAbout_id_mv,corporationAbout_role_mv,corporationAbout_type_mv,corporationAt_display_mv,corporationAt_id_mv,corporationBy_comment_mv,corporationByConference_creator_mv,corporationByConference_display_mv,corporationByConference_id_mv,corporationByConference_role_mv,corporationBy_creator_mv,corporationBy_display_mv,corporationBy_id_mv,corporationBy_role_mv,corporationByTerritory_creator_mv,corporationByTerritory_display_mv,corporationByTerritory_id_mv,corporationByTerritory_role_mv,corporationBy_type_mv,corporation_display_mv,corporation_id_mv,corporationTo_comment_mv,corporationTo_display_mv,corporationTo_id_mv,corporationTo_type_mv,country_mv,dateActivityEnd,dateActivityStart,dateCataloged,dateLifespanComment_mv,dateLifespanEnd,dateLifespanStart,dateModified,dateNote_mv,dateOrigin,dateOriginComment_mv,dateOriginEnd,dateOriginStart,dateOtherComment_mv,dateOther_mv,dateRetention,department,description_text_mv,description_type_mv,digitalObject_display_mv,digitalObject_id_mv,dimension_comment_mv,dimension_depth_mv,dimension_diameter_mv,dimension_height_mv,dimension_width_mv,display,edition,editionNormalized,enveloped,extent,extentFormat,extentIllustrations_mv,extentSupplements,Feldbezeichnung,filePath,filterCollection_mv,gender,genre,genreOther_mv,genreSub,genreSubOther_mv,gnd_id_mv,gndRelation_comment_mv,gndRelation_id_mv,gndRelation_text_mv,gndRelation_type_mv,gnd_type_mv,headword_mv,holding_display_mv,holding_id_mv,host_display_mv,host_id_mv,id,identifier_id_mv,identifier_type_mv,index,inscription,inventory,inventoryMissing,inventoryNumber,isbn_mv,ismn_mv,issn_mv,item_display_mv,item_holding_display_mv,item_holding_id_mv,item_id_mv,itemization_extent_mv,itemization_status_mv,itemization_unit_mv,itemNumber,journalIssue_display_mv,journalIssue_id_mv,language_mv,languageOriginal_mv,library_display_mv,library_id_mv,locationBoxNumber,locationComment,locationFolderNumber,location_mv,manifestation_display,manifestation_id,manuscript_display_mv,manuscript_id_mv,material,mediaNumber,microform_mv,nameAlternative_comment_mv,nameAlternative_name_mv,nameAlternative_suffix_mv,nameAlternative_type_mv,nameFormerOrLater_display_mv,nameFormerOrLater_id_mv,nameOriginal_mv,nameTemporary_display_mv,nameTemporary_id_mv,notation,note,noteBibliography_mv,noteClassification,noteContent_mv,noteDimension,noteExplanatory_text_mv,noteExplanatory_type_mv,noteFootnote_text_mv,noteFootnote_type_mv,noteObjectType,noteOther_mv,noteProvenance_text_mv,noteProvenance_type_mv,noteRemark_text_mv,noteRemark_type_mv,noteRequirements_mv,object_display,object_id,occupation_mv,order_extent_mv,order_status_mv,order_unit_mv,parent_display_mv,parent_id_mv,parentIssueDate,parentIssueNumber,parentIssuePage,parentIssueVolume,parentIssueYear,parentIssueYearVolume,parentTitleOriginal_mv,parent_type_mv,parentVolume_mv,parentVolumeNormalized_mv,parentVolumeTotal,personAbout_comment_mv,personAbout_display_mv,personAbout_id_mv,personAbout_role_mv,personAt_display_mv,personAt_id_mv,personBy_comment_mv,personBy_creator_mv,personBy_display_mv,personBy_id_mv,personBy_role_mv,person_display_mv,person_id_mv,personTo_comment_mv,personTo_display_mv,personTo_id_mv,personTo_role_mv,photoNegativeNumber_mv,placeBirth,placeDeath,place_mv,predecessor_display_mv,predecessor_id_mv,provenance,publicationHistory,publisher_display_mv,publisher_id_mv,publisherOriginalLocation_mv,publisherOriginal_text_mv,publisherOriginal_type_mv,reference_text_mv,reference_type_mv,relation_display_mv,relation_id_mv,relation_type_mv,schemaVersion,scholarlyPublication_date_mv,scholarlyPublication_location_mv,scholarlyPublication_text_mv,scholarlyPublication_type_mv,seeAlso_display_mv,seeAlso_id_mv,sequence_mv,sortingKey,sortingKeySub,sortingTitleMain,sortingTitleOther,statusCataloging,statusEditing,statusItem,statusJournalReview,statusLoan,statusPreservation,storageArea,subject_display_mv,subject_id_mv,subjectLocation_comment_mv,subjectLocation_display_mv,subjectLocation_id_mv,subjectLocation_type_mv,subjectOther_mv,subject_type_mv,subseries,successor_display_mv,successor_id_mv,title,titleMain_category,titleMain_comment,titleMain_text,titleMain_type,titleOriginal,titleOther_category_mv,titleOther_comment_mv,titleOther_language_mv,titleOther_text_mv,titleOther_type_mv,titlePrefix,titleResponsability,titleResponsabilityFull,titleShort,titleSuffix,titleType,url,usageRestriction,usageRestrictionComment,usedFor_display_mv,usedFor_id_mv,useTerm_display_mv,useTerm_id_mv,vendor_id_mv,vendor_type_mv,virtualRecording,website_description_mv,website_url_mv,workAbout_display_mv,workAbout_id_mv,workCompilation_display_mv,workCompilation_id_mv,work_display_mv,work_id_mv
"",,201405662,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-10,,,,2014-06-10,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605814,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬Der¬ Fuchs : [Übersetzung ins Deutsche],AK01379909,,,,AU006058142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605814,benutzbar,,,,,,,,,,,,,,,,
"",,201405668,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-11,,,,2014-06-11,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605848,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Gesammelte Werke. - 1. Geschichten aus der Großstadt,AK01379939,,,,AU006058483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605848,benutzbar,,,,,,,,,,,,,,,,
"",,201406067,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-20,,,,2014-06-20,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606692,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Lebensdienst : gesammelte Studien, Erfahrungen und Reden aus drei Jahrzehnten : [Vortrag, Rede]",AK00475929,,,,AU006066921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606692,benutzbar,,,,,,,,,,,,,,,,
"",,201406071,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-20,,,,2014-06-20,,,,,,,,,,,,,,,,,,,ohne Titel,,,true,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606697,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Literarische Streifzüge : [Aufsatzsammlung],AK00368805,,,,AU006066977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606697,benutzbar,,,,,,,,,,,,,,,,
"",,201406073,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,"Döblin\, Alfred / Exlibris",,,SE00215432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-20,,,,2014-06-20,,,,,,,,,,,,,,,,,,,Mit Exlibris von Alfred Döblin,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606699,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,[Werk] Walt Whitmans Werk : in zwei Bänden. - 1. - 1.-4. Auflage : [Tagebuch],AK01380950,,,,AU006066995,,,,,,,,,,,,Mit Exlibris von Alfred Döblin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606699,benutzbar,,,,,,,,,,,,,,,,
"",,201406075,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-20,,,,2014-06-20,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606701,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Spielzeug der Zeit : Erzählungen,AK00815200,,,,AU006067016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606701,benutzbar,,,,,,,,,,,,,,,,
"",,201406079,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,"Döblin\, Alfred / Exlibris,Zweig\, Arnold / Widmung: Autor / Autogramm / Datum / 1927 Oktober 27,Döblin\, Alfred / Exemplar: Widmungsempfänger",,,"SE00215432,SE00215547,SE00215424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-20,,,,2014-06-20,,,,,,,,,,,,,,,,,,,Mit Exlibris von Alfred Döblin. - Mit handschriftl. Widmung von Arnold Zweig an Alfred Döblin,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606703,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬Der¬ Streit um den Sergeanten Grischa : Roman - 1.-15. Tausend,AK01380952,,,,AU006067034,,,,,,,,,,,,Mit Exlibris von Alfred Döblin. - Mit handschriftl. Widmung von Arnold Zweig an Alfred Döblin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606703,benutzbar,,,,,,,,,,,,,,,,
"",,201405673,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-11,,,,2014-06-11,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605857,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Gesammelte Werke. - 5. ¬Ein¬ absterbendes Geschlecht : Familienchronik des Fürsten Protosanow,AK01379946,,,,AU006058572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605857,benutzbar,,,,,,,,,,,,,,,,
"",,201406091,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,"Döblin\, Alfred / Einlage: Zettel / Notiz",,,SE00215425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-20,,,,2014-06-20,,,,,,,,,,,,,,,,,,,"Einlage zwischen S. 486/487: Notizzettel von Alfred Döblin. - Einlage im Archiv, C:Döblin, Einlagen 8",,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606709,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"¬Die¬ Welt von gestern : Erinnerungen eines Europäers : [Erinnerung, Autobiographisches, Memoiren]",AK00482128,,,,AU006067099,,,,,,,,,,,,"Einlage zwischen S. 486/487: Notizzettel von Alfred Döblin. - Einlage im Archiv, C:Döblin, Einlagen 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606709,benutzbar,,,,,,,,,,,,,,,,
"",,201405676,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-11,,,,2014-06-20,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605863,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Gesammelte Werke. - 8. ¬Die¬ Klerisei,AK01379949,,,,AU006058634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605863,benutzbar,,,,,,,,,,,,,,,,
"",,201405677,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-11,,,,2014-06-11,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605865,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Gesammelte Werke. - 9. Am Ende der Welt : nebst einer Biographie Lesskows von Erich Müller,AK01371431,,,,AU006058652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605865,benutzbar,,,,,,,,,,,,,,,,
"",,201406106,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-23,,,,2014-06-23,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606725,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Nachruf auf Bernhard Kellermann : [Sonderdruck],AK01380969,,,,AU006067259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606725,benutzbar,,,,,,,,,,,,,,,,
"",,201405685,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,Angeb. an Bd. 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-11,,,,2014-06-11,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605875,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"[Werke] Otto Ludwigs Werke : in sechs Bänden ; mit Ludwigs Bildnis, einer Abbildung des Denkmals in Meiningen, einem Gedichte in Faksimile, sowie einer Biographie und Charakteristik Ludwigs. - 6. Ausgewählte Studien und kritische Schriften",AK01379959,,,,AU006058750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605875,benutzbar,,,,,,,,,,,,,,,,
"",,201406109,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-23,,,,2014-06-23,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606732,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Hochland : Monatsschrift für alle Gebiete d. Wissens, d. Literatur u. Kunst. - 46 (1954), 4",AK01380974,,,,AU00606732X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606732,benutzbar,,,,,,,,,,,,,,,,
"",,201405688,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-11,,,,2014-06-11,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00605884,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬Der¬ Nil : Lebenslauf eines Stromes. - 1. [Von der Quelle bis nach Ägypten],AK01276350,,,,AU00605884X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00605884,benutzbar,,,,,,,,,,,,,,,,
"",,201406112,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-23,,,,2014-06-23,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606752,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Wasmuths Monatshefte für Baukunst und Städtebau. - 12 (1928), 9",AK01380996,,,,AU006067526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606752,benutzbar,,,,,,,,,,,,,,,,
"",,201406115,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-23,,,,2014-06-23,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606756,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"[Kosmos <Stuttgart>] Kosmos : Natur entdecken, verstehen, schützen. - 47 (1951), 8",AK01381002,,,,AU006067562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606756,benutzbar,,,,,,,,,,,,,,,,
"",,201406131,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-24,,,,2014-06-24,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606763,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Documents : revue du dialogue franco-allemand. - [3] (1948), 2",AK01381012,,,,AU006067633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606763,benutzbar,,,,,,,,,,,,,,,,
"",,201406135,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors/Exil)",Döblin:III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-24,,,,2014-06-24,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Döblin\, Alfred (Teilbibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Teilnachlass\, Autorenbibliothek]",BF00019097,,,AU00606767,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Sinn und Form : Beiträge zur Literatur. - 6 (1954), 5/6 u. Index",AK01381019,,,,AU00606767X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Döblin\, Alfred (1878-1957)",PE00006675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU00606767,benutzbar,,,,,,,,,,,,,,,,
