accession_display,accession_id,accessionNumber,accessLevel,acronym_mv,broadcastDate,broadcastStation,callNumberBibliographic_mv,callNumberCollection_mv,callNumberItem,callNumberItemSuffix,callNumberReadingRoom,category,categoryContent_mv,categoryEntity_mv,categoryIndex_mv,categoryMedia_mv,categoryMedium_mv,categoryPublication_mv,categorySub,categorySubSub,child_display_mv,child_id_mv,classificationAuthor_display_mv,classificationAuthor_id_mv,classificationChain,classification_display_mv,classificationForm_display_mv,classificationForm_id_mv,classification_id_mv,classificationNewspaper_comment_mv,classificationNewspaper_text_mv,classificationOther_comment_mv,classificationOther_text_mv,classificationSubject_display_mv,classificationSubject_id_mv,classificationSubjectOther_mv,confidential,content,corporationAbout_comment_mv,corporationAbout_display_mv,corporationAbout_id_mv,corporationAbout_role_mv,corporationAbout_type_mv,corporationAt_display_mv,corporationAt_id_mv,corporationBy_comment_mv,corporationByConference_creator_mv,corporationByConference_display_mv,corporationByConference_id_mv,corporationByConference_role_mv,corporationBy_creator_mv,corporationBy_display_mv,corporationBy_id_mv,corporationBy_role_mv,corporationByTerritory_creator_mv,corporationByTerritory_display_mv,corporationByTerritory_id_mv,corporationByTerritory_role_mv,corporationBy_type_mv,corporation_display_mv,corporation_id_mv,corporationTo_comment_mv,corporationTo_display_mv,corporationTo_id_mv,corporationTo_type_mv,country_mv,dateActivityEnd,dateActivityStart,dateCataloged,dateLifespanComment_mv,dateLifespanEnd,dateLifespanStart,dateModified,dateNote_mv,dateOrigin,dateOriginComment_mv,dateOriginEnd,dateOriginStart,dateOtherComment_mv,dateOther_mv,dateRetention,department,description_text_mv,description_type_mv,digitalObject_display_mv,digitalObject_id_mv,dimension_comment_mv,dimension_depth_mv,dimension_diameter_mv,dimension_height_mv,dimension_width_mv,display,edition,editionNormalized,enveloped,extent,extentFormat,extentIllustrations_mv,extentSupplements,Feldbezeichnung,filePath,filterCollection_mv,gender,genre,genreOther_mv,genreSub,genreSubOther_mv,gnd_id_mv,gndRelation_comment_mv,gndRelation_id_mv,gndRelation_text_mv,gndRelation_type_mv,gnd_type_mv,headword_mv,holding_display_mv,holding_id_mv,host_display_mv,host_id_mv,id,identifier_id_mv,identifier_type_mv,index,inscription,inventory,inventoryMissing,inventoryNumber,isbn_mv,ismn_mv,issn_mv,item_display_mv,item_holding_display_mv,item_holding_id_mv,item_id_mv,itemization_extent_mv,itemization_status_mv,itemization_unit_mv,itemNumber,journalIssue_display_mv,journalIssue_id_mv,language_mv,languageOriginal_mv,library_display_mv,library_id_mv,locationBoxNumber,locationComment,locationFolderNumber,location_mv,manifestation_display,manifestation_id,manuscript_display_mv,manuscript_id_mv,material,mediaNumber,microform_mv,nameAlternative_comment_mv,nameAlternative_name_mv,nameAlternative_suffix_mv,nameAlternative_type_mv,nameFormerOrLater_display_mv,nameFormerOrLater_id_mv,nameOriginal_mv,nameTemporary_display_mv,nameTemporary_id_mv,notation,note,noteBibliography_mv,noteClassification,noteContent_mv,noteDimension,noteExplanatory_text_mv,noteExplanatory_type_mv,noteFootnote_text_mv,noteFootnote_type_mv,noteObjectType,noteOther_mv,noteProvenance_text_mv,noteProvenance_type_mv,noteRemark_text_mv,noteRemark_type_mv,noteRequirements_mv,object_display,object_id,occupation_mv,order_extent_mv,order_status_mv,order_unit_mv,parent_display_mv,parent_id_mv,parentIssueDate,parentIssueNumber,parentIssuePage,parentIssueVolume,parentIssueYear,parentIssueYearVolume,parentTitleOriginal_mv,parent_type_mv,parentVolume_mv,parentVolumeNormalized_mv,parentVolumeTotal,personAbout_comment_mv,personAbout_display_mv,personAbout_id_mv,personAbout_role_mv,personAt_display_mv,personAt_id_mv,personBy_comment_mv,personBy_creator_mv,personBy_display_mv,personBy_id_mv,personBy_role_mv,person_display_mv,person_id_mv,personTo_comment_mv,personTo_display_mv,personTo_id_mv,personTo_role_mv,photoNegativeNumber_mv,placeBirth,placeDeath,place_mv,predecessor_display_mv,predecessor_id_mv,provenance,publicationHistory,publisher_display_mv,publisher_id_mv,publisherOriginalLocation_mv,publisherOriginal_text_mv,publisherOriginal_type_mv,reference_text_mv,reference_type_mv,relation_display_mv,relation_id_mv,relation_type_mv,schemaVersion,scholarlyPublication_date_mv,scholarlyPublication_location_mv,scholarlyPublication_text_mv,scholarlyPublication_type_mv,seeAlso_display_mv,seeAlso_id_mv,sequence_mv,sortingKey,sortingKeySub,sortingTitleMain,sortingTitleOther,statusCataloging,statusEditing,statusItem,statusJournalReview,statusLoan,statusPreservation,storageArea,subject_display_mv,subject_id_mv,subjectLocation_comment_mv,subjectLocation_display_mv,subjectLocation_id_mv,subjectLocation_type_mv,subjectOther_mv,subject_type_mv,subseries,successor_display_mv,successor_id_mv,title,titleMain_category,titleMain_comment,titleMain_text,titleMain_type,titleOriginal,titleOther_category_mv,titleOther_comment_mv,titleOther_language_mv,titleOther_text_mv,titleOther_type_mv,titlePrefix,titleResponsability,titleResponsabilityFull,titleShort,titleSuffix,titleType,url,usageRestriction,usageRestrictionComment,usedFor_display_mv,usedFor_id_mv,useTerm_display_mv,useTerm_id_mv,vendor_id_mv,vendor_type_mv,virtualRecording,website_description_mv,website_url_mv,workAbout_display_mv,workAbout_id_mv,workCompilation_display_mv,workCompilation_id_mv,work_display_mv,work_id_mv
"",,202310547,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac5.2,,,,,,,,,,,,,,,,,"National Gallery of Art <Washington\, DC> / Einlage",,,SE00277751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-18,,,,2023-10-18,,,,,,,,,,,,,,,,,,,"Einlage: 1 Prospekt der National Gallery of Art mit einem Plan der Ausstellungsräume sowie einigen Informationen für Besucherinnen und Besucher, darauf Notizen von Siegfried Kracauer, zwischen fliegendem Blatt und hinterem Spiegel eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 603",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01055922,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,European paintings from the Gulbenkian collection - Second printing : [Ausstellungskatalog],AK01815222,,,,AU010559223,,,,,,,,,,,,"Einlage: 1 Prospekt der National Gallery of Art mit einem Plan der Ausstellungsräume sowie einigen Informationen für Besucherinnen und Besucher, darauf Notizen von Siegfried Kracauer, zwischen fliegendem Blatt und hinterem Spiegel eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01055922,benutzbar,,,,,,,,,,,,,,,,
"",,202309536,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,"Humanities Press   (New York\, NY) / Einlage: Zettel",,,SE00277390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29,,,,2023-09-29,,,,,,,,,,,,,,,,,,,"Einlage: 1 Werbeflyer des Verlages Humanities Press mit 2 Anstreichungen (mit rotem Stift) zwischen fliegendem Blatt und hinterem Spiegel eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 538",,,true,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01054829,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"[Grundriss der Geschichte der Philosophie] Friedrich Ueberwegs Grundriss der Geschichte der Philosophie. - 5. Teil. ¬Die¬ Philosophie des Auslandes vom Beginn des 19. Jahrhunderts bis auf die Gegenwart - 13. Auflage, unveränderter, photomechanischer Nachdruck der völlig neubearbeiteten 12. Auflage",AK01814033,,,,AU010548293,,,,,,,,,,,,"Einlage: 1 Werbeflyer des Verlages Humanities Press mit 2 Anstreichungen (mit rotem Stift) zwischen fliegendem Blatt und hinterem Spiegel eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01054829,benutzbar,,,,,,,,,,,,,,,,
"",,202309538,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,"Felix Meiner Verlag / Einlage: Zettel,Kracauer\, Siegfried / Rezensionsexemplar",,,"SE00207435,SE00254864",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29,,,,2023-09-29,,,,,,,,,,,,,,,,,,,"Einlage: 1 eingeklebter Zettel des Meiner-Verlages mit Bitte um Rezension auf dem vorderem Spiegel (Einlage verbleibt im Buch). 2 Werbeflyer des Meiner-Verlages vor S. 25 und vor S. 57 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 539",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01054832,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Gegen die Dichtung : eine Begründung des Konstruktionsprinzips in der Erkenntnis,AK00376248,,,,AU010548328,,,,,,,,,,,,"Einlage: 1 eingeklebter Zettel des Meiner-Verlages mit Bitte um Rezension auf dem vorderem Spiegel (Einlage verbleibt im Buch). 2 Werbeflyer des Meiner-Verlages vor S. 25 und vor S. 57 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01054832,benutzbar,,,,,,,,,,,,,,,,
"",,202309539,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,Werke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29,,,,2023-09-29,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01054833,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Gesammelte Schriften. - 4,1. Aufsätze zur Geistesgeschichte und Religionssoziologie",AK01814038,,,,AU010548337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01054833,nicht benutzbar,,,,,,,,,,,,,,,,
"",,202309540,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,Werke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29,,,,2023-09-29,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01054834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Gesammelte Schriften. - 4,2. Aufsätze zur Geistesgeschichte und Religionssoziologie",AK01814039,,,,AU010548346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01054834,eingeschränkt benutzbar,,,,,,,,,,,,,,,,
"",,202311183,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-30,,,,2023-10-30,,,,,,,,,,,,,,,,,,,ohne Titel,,,true,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01056709,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Violin teaching and violin study : rules and hints : for teachers and students - Revised edition,AK01816081,,,,AU010567092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01056709,benutzbar,,,,,,,,,,,,,,,,
"",,202310554,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac5.2:Quart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-18,,,,2023-10-18,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01055932,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Fantastic Art, Dada, Surrealism - Third edition : [Ausstellungskatalog]",AK01815232,,,,AU010559321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01055932,benutzbar,,,,,,,,,,,,,,,,
"",,202310556,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac5.2:Quart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-18,,,,2023-10-18,,,,,,,,,,,,,,,,,,,ohne Titel,,,true,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01055934,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Of divers arts,AK01815234,,,,AU01055934X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01055934,benutzbar,,,,,,,,,,,,,,,,
"",,202309548,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,I. M. Bailey Pharmacy / Einlage: Zettel,,,SE00277394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29,,,,2023-11-30,,,,,,,,,,,,,,,,,,,"Einlage: 1 Werbeflyer des Unternehmens I.M. Bailey Pharmacy vor S. 103 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 541",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01054844,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬The¬ theory of the leisure class : an economic study of institutions - First printing,AK01814062,,,,AU010548444,,,,,,,,,,,,"Einlage: 1 Werbeflyer des Unternehmens I.M. Bailey Pharmacy vor S. 103 eingelegt.
Einlagen im Archiv, C:Kracauer, Einlagen 541",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01054844,benutzbar,,,,,,,,,,,,,,,,
"",,202311193,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac5.3:Kps.,,,,,,,,,,,,,,,,,"B. Firnberg (Frankfurt\, Main) / Stempel",,,SE00277962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-30,,,,2023-10-30,,,,,,,,,,,,,,,,,,,Mit einem Stempel des Musikalienhandels Firnberg auf dem vorderen Buchdeckel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01056723,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Quartett No. 2, G-dur : für 2 Violinen, Viola und Violoncell : op. 18, No. 2 : [Musikalia]",AK01816098,,,,AU010567234,,,,,,,,,,,,Mit einem Stempel des Musikalienhandels Firnberg auf dem vorderen Buchdeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01056723,benutzbar,,,,,,,,,,,,,,,,
"",,202309557,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29,,,,2023-09-29,,,,,,,,,,,,,,,,,,,"1 Zeitschriftenartikel (""Vico and aesthetic historism"" von Erich Auerbach, 1949) zwischen vorderem Spiegel und fliegendem Blatt eingelegt",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01054848,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬Die¬ neue Wissenschaft über die gemeinschaftliche Natur der Völker,AK01244777,,,,AU010548480,,,,,,,,,,,,"1 Zeitschriftenartikel (""Vico and aesthetic historism"" von Erich Auerbach, 1949) zwischen vorderem Spiegel und fliegendem Blatt eingelegt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01054848,benutzbar,,,,,,,,,,,,,,,,
"",,202309558,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2:Kps.,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried / Marginalie / Merkzeichen",,,SE00254826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29,,,,2023-09-29,,,,,,,,,,,,,,,,,,,"Mit Anstreichungen von Siegfried Kracauer (mit Bleistift).
Als Einlage in ""Die neue Wissenschaft über die gemeinschaftliche Natur der Völker"" von Giambattista Vico, 1924 zwischen vorderem Spiegel und fliegendem Blatt",,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01054852,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Vico and aesthetic historism : [Sonderdruck],AK01814074,,,,AU010548524,,,,,,,,,,,,"Mit Anstreichungen von Siegfried Kracauer (mit Bleistift).
Als Einlage in ""Die neue Wissenschaft über die gemeinschaftliche Natur der Völker"" von Giambattista Vico, 1924 zwischen vorderem Spiegel und fliegendem Blatt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01054852,benutzbar,,,,,,,,,,,,,,,,
"",,202309564,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,"Bagge,Eri.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29,,,,2023-09-29,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01054867,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Von der Uranspaltung bis Calder Hall,AK01203799,,,,AU010548678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01054867,benutzbar,,,,,,,,,,,,,,,,
"",,202310572,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-18,,,,2023-10-18,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01055955,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,Hochzeitsfeste der Renaissance in Italien,AK01815246,,,,AU010559555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01055955,benutzbar,,,,,,,,,,,,,,,,
"",,202309566,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29,,,,2023-09-29,,,,,,,,,,,,,,,,,,,ohne Titel,,,,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01054875,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,"Marx, Engels und Lassalle als Philosophen - Dritte, bedeutend vermehrte Auflage",AK01814098,,,,AU010548758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01054875,benutzbar,,,,,,,,,,,,,,,,
"",,202310575,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors)",Krac5.2:Quart,"Ewige Gegenwart,engl.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-18,,,,2023-10-18,,,,,,,,,,,,,,,,,,,ohne Titel,,,true,,,,,,,,,,,,,,,,,,,,"G:Kracauer\, Siegfried (Bibliothek des Autors) - [Geschlossener Bestand der Bibliothek\, Nachlass\, Autorenbibliothek]",BF00019677,,,AU01055959,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliotheksmagazin,¬The¬ eternal present : a contribution on constancy and change. - [2]. ¬The¬ beginnings of architecture,AK01815251,,,,AU010559591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kracauer\, Siegfried (1889-1966),Kracauer\, Elisabeth (1893-1971)","PE00003459,PE00076544",,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,0.4,,,,,,,,,,,,,,Am Standort,,Am Standort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AU01055959,benutzbar,,,,,,,,,,,,,,,,
