accession_display,accession_id,accessionNumber,accessLevel,acronym_mv,broadcastDate,broadcastStation,callNumberBibliographic_mv,callNumberCollection_mv,callNumberItem,callNumberItemSuffix,callNumberReadingRoom,category,categoryContent_mv,categoryEntity_mv,categoryIndex_mv,categoryMedia_mv,categoryMedium_mv,categoryPublication_mv,categorySub,categorySubSub,child_display_mv,child_id_mv,classificationAuthor_display_mv,classificationAuthor_id_mv,classificationChain,classification_display_mv,classificationForm_display_mv,classificationForm_id_mv,classification_id_mv,classificationNewspaper_comment_mv,classificationNewspaper_text_mv,classificationOther_comment_mv,classificationOther_text_mv,classificationSubject_display_mv,classificationSubject_id_mv,classificationSubjectOther_mv,confidential,content,corporationAbout_comment_mv,corporationAbout_display_mv,corporationAbout_id_mv,corporationAbout_role_mv,corporationAbout_type_mv,corporationAt_display_mv,corporationAt_id_mv,corporationBy_comment_mv,corporationByConference_creator_mv,corporationByConference_display_mv,corporationByConference_id_mv,corporationByConference_role_mv,corporationBy_creator_mv,corporationBy_display_mv,corporationBy_id_mv,corporationBy_role_mv,corporationByTerritory_creator_mv,corporationByTerritory_display_mv,corporationByTerritory_id_mv,corporationByTerritory_role_mv,corporationBy_type_mv,corporation_display_mv,corporation_id_mv,corporationTo_comment_mv,corporationTo_display_mv,corporationTo_id_mv,corporationTo_type_mv,country_mv,dateActivityEnd,dateActivityStart,dateCataloged,dateLifespanComment_mv,dateLifespanEnd,dateLifespanStart,dateModified,dateNote_mv,dateOrigin,dateOriginComment_mv,dateOriginEnd,dateOriginStart,dateOtherComment_mv,dateOther_mv,dateRetention,department,description_text_mv,description_type_mv,digitalObject_display_mv,digitalObject_id_mv,dimension_comment_mv,dimension_depth_mv,dimension_diameter_mv,dimension_height_mv,dimension_width_mv,display,edition,editionNormalized,enveloped,extent,extentFormat,extentIllustrations_mv,extentSupplements,Feldbezeichnung,filePath,filterCollection_mv,gender,genre,genreOther_mv,genreSub,genreSubOther_mv,gnd_id_mv,gndRelation_comment_mv,gndRelation_id_mv,gndRelation_text_mv,gndRelation_type_mv,gnd_type_mv,headword_mv,holding_display_mv,holding_id_mv,host_display_mv,host_id_mv,id,identifier_id_mv,identifier_type_mv,index,inscription,inventory,inventoryMissing,inventoryNumber,isbn_mv,ismn_mv,issn_mv,item_display_mv,item_holding_display_mv,item_holding_id_mv,item_id_mv,itemization_extent_mv,itemization_status_mv,itemization_unit_mv,itemNumber,journalIssue_display_mv,journalIssue_id_mv,language_mv,languageOriginal_mv,library_display_mv,library_id_mv,locationBoxNumber,locationComment,locationFolderNumber,location_mv,manifestation_display,manifestation_id,manuscript_display_mv,manuscript_id_mv,material,mediaNumber,microform_mv,nameAlternative_comment_mv,nameAlternative_name_mv,nameAlternative_suffix_mv,nameAlternative_type_mv,nameFormerOrLater_display_mv,nameFormerOrLater_id_mv,nameOriginal_mv,nameTemporary_display_mv,nameTemporary_id_mv,notation,note,noteBibliography_mv,noteClassification,noteContent_mv,noteDimension,noteExplanatory_text_mv,noteExplanatory_type_mv,noteFootnote_text_mv,noteFootnote_type_mv,noteObjectType,noteOther_mv,noteProvenance_text_mv,noteProvenance_type_mv,noteRemark_text_mv,noteRemark_type_mv,noteRequirements_mv,object_display,object_id,occupation_mv,order_extent_mv,order_status_mv,order_unit_mv,parent_display_mv,parent_id_mv,parentIssueDate,parentIssueNumber,parentIssuePage,parentIssueVolume,parentIssueYear,parentIssueYearVolume,parentTitleOriginal_mv,parent_type_mv,parentVolume_mv,parentVolumeNormalized_mv,parentVolumeTotal,personAbout_comment_mv,personAbout_display_mv,personAbout_id_mv,personAbout_role_mv,personAt_display_mv,personAt_id_mv,personBy_comment_mv,personBy_creator_mv,personBy_display_mv,personBy_id_mv,personBy_role_mv,person_display_mv,person_id_mv,personTo_comment_mv,personTo_display_mv,personTo_id_mv,personTo_role_mv,photoNegativeNumber_mv,placeBirth,placeDeath,place_mv,predecessor_display_mv,predecessor_id_mv,provenance,publicationHistory,publisher_display_mv,publisher_id_mv,publisherOriginalLocation_mv,publisherOriginal_text_mv,publisherOriginal_type_mv,reference_text_mv,reference_type_mv,relation_display_mv,relation_id_mv,relation_type_mv,schemaVersion,scholarlyPublication_date_mv,scholarlyPublication_location_mv,scholarlyPublication_text_mv,scholarlyPublication_type_mv,seeAlso_display_mv,seeAlso_id_mv,sequence_mv,sortingKey,sortingKeySub,sortingTitleMain,sortingTitleOther,statusCataloging,statusEditing,statusItem,statusJournalReview,statusLoan,statusPreservation,storageArea,subject_display_mv,subject_id_mv,subjectLocation_comment_mv,subjectLocation_display_mv,subjectLocation_id_mv,subjectLocation_type_mv,subjectOther_mv,subject_type_mv,subseries,successor_display_mv,successor_id_mv,title,titleMain_category,titleMain_comment,titleMain_text,titleMain_type,titleOriginal,titleOther_category_mv,titleOther_comment_mv,titleOther_language_mv,titleOther_text_mv,titleOther_type_mv,titlePrefix,titleResponsability,titleResponsabilityFull,titleShort,titleSuffix,titleType,url,usageRestriction,usageRestrictionComment,usedFor_display_mv,usedFor_id_mv,useTerm_display_mv,useTerm_id_mv,vendor_id_mv,vendor_type_mv,virtualRecording,website_description_mv,website_url_mv,workAbout_display_mv,workAbout_id_mv,workCompilation_display_mv,workCompilation_id_mv,work_display_mv,work_id_mv
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-21,,,,2015-12-21,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Die Frau als Mutter",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01466048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬Die¬ Frau als Mutter",,,Die Frau als Mutter,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01466048,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-21,,,,2015-12-21,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Die Frau in der Liebe",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01466051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬Die¬ Frau in der Liebe",,,Die Frau in der Liebe,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01466051,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-21,,,,2015-12-21,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Die heutige Frau",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01466062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬Die¬ heutige Frau",,,Die heutige Frau,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01466062,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-21,,,,2015-12-21,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Zwei Akademien",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01466089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Zwei Akademien",,,Zwei Akademien,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01466089,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-04,,,,2016-01-04,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Der deutsche Idealismus vor Gericht",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01466346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬Der¬ deutsche Idealismus vor Gericht",,,Der deutsche Idealismus vor Gericht,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01466346,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-04,,,,2016-01-04,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Jenseits von Klassik und Romantik",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01466355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Jenseits von Klassik und Romantik",,,Jenseits von Klassik und Romantik,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01466355,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-04,,,,2016-01-04,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Neue Zeitschriften",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01466372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Neue Zeitschriften",,,Neue Zeitschriften,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01466372,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-12,,,,2016-01-12,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Ein Vorwort von Alfred Döblin",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01467657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬Ein¬ Vorwort von Alfred Döblin",,,Ein Vorwort von Alfred Döblin,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01467657,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-18,,,,2016-01-18,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Einige Gedichtbände",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01468522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Einige Gedichtbände",,,Einige Gedichtbände,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01468522,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-13,,,,2016-01-13,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). West-östliche Bilder",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01467735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. West-östliche Bilder",,,West-östliche Bilder,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01467735,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-13,,,,2016-01-13,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Deutsche Lyrik",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01467746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Deutsche Lyrik",,,Deutsche Lyrik,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01467746,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-13,,,,2020-10-30,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Kleines Notizbuch [""Das Goldene Tor"", Jg. 3 (1948), H. 3]",,,,,,,,,,,,,,,,,Bezug: Enthalten in,4219445-3,Das goldene Tor,Werk: Werk,,,,,,,AK01467768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Kleines Notizbuch [""Das Goldene Tor"", Jg. 3 (1948), H. 3]",,,"Kleines Notizbuch [""Das Goldene Tor"", Jg. 3 (1948), H. 3]",,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01467768,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-12,,,,2016-01-12,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Moderne Kunst und die Zeitströmungen",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01467326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Moderne Kunst und die Zeitströmungen",,,Moderne Kunst und die Zeitströmungen,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01467326,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-19,,,,2016-01-19,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Die Launen des Verliebten",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01468768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬Die¬ Launen des Verliebten",,,Die Launen des Verliebten,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01468768,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-20,,,,2020-01-24,,1952,1952,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Jahresbericht für die Mainzer Akademie (1952)",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01468888,,,,,,,,,,,,,,,,,,,,,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erstdruck in: Akademie der Wissenschaften und der Literatur: Jahrbuch [3] (1952)\, S. 86-94,Titel fingiert","Geschichte des Werks,Verwendungshinweis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,,,,,,0.4,,,,,,,,,,,,,Abgeschlossen,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Jahresbericht für die Mainzer Akademie (1952)",,,Jahresbericht für die Mainzer Akademie,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01468888,,,,,,,1203401094,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-12,,,,2020-10-30,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Einleitung des Herausgebers [""Das Goldene Tor"", Jg. 3 (1948), H. 2]",,,,,,,,,,,,,,,,,Bezug: Enthalten in,4219445-3,Das goldene Tor,Werk: Werk,,,,,,,AK01467511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Einleitung des Herausgebers [""Das Goldene Tor"", Jg. 3 (1948), H. 2]",,,"Einleitung des Herausgebers [""Das Goldene Tor"", Jg. 3 (1948), H. 2]",,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01467511,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-12,,,,2018-07-26,,1948,1948,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Für Ricarda Huch (1948)",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01467552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erstdruck in ""Das Goldene Tor : Monatsschrift für Literatur und Kunst""\, 1948",Geschichte des Werks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,Erscheinungsjahr,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Für Ricarda Huch (1948)",,,Für Ricarda Huch,,,,,,,,,,,,,,https://www.dla-marbach.de/find/opac/id/AK01467552,,,,,,,1163418226,GND (Werktitel),,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-15,,,,2016-01-15,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Vergnügte Gelehrsamkeit",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01468245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Vergnügte Gelehrsamkeit",,,Vergnügte Gelehrsamkeit,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01468245,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-15,,,,2016-01-15,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Tragisches und Komisches in Prosa",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01468291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Tragisches und Komisches in Prosa",,,Tragisches und Komisches in Prosa,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01468291,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-15,,,,2016-01-15,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Heil und Heillosigkeit der Existenz",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01468294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. Heil und Heillosigkeit der Existenz",,,Heil und Heillosigkeit der Existenz,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01468294,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,Werktitel,,,,,,,Einzelne Einheit / nicht Teil eines Gesamtwerks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-18,,,,2016-01-18,,,,,,,,,,,,,,,,,,,"Döblin, Alfred (1878-1957). Die christliche Gesellschaft",,,,,,,,,,,,,,,,,,,,,,,,,,,AK01468394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,"Döblin\, Alfred (1878-1957)",PE00006675,Verfasser/Urheber,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,Retrokonversion,,,,,,,,,,,,,,,,,"Döblin, Alfred <1878-1957>. ¬Die¬ christliche Gesellschaft",,,Die christliche Gesellschaft,,,,,,,,,Alfred Döblin,,,,,https://www.dla-marbach.de/find/opac/id/AK01468394,,,,,,,,,,,,,,,,,
